order_id,agent_age,agent_rating,store_latitude,store_longitude,drop_latitude,drop_longitude,order_date,order_time,pickup_time,weather,traffic,vehicle,area,delivery_time,category,order_hour,time_slot,day_name,day_type,pickup_delay_mins,distance_km,distance_issue_flag,distance_category,slow_delivery_flag,rating_group
pjkr530066058,36,4.9,23.354422,85.3329,23.414422,85.3929,2022-03-30,18:15:00,18:30:00,Cloudy,Medium,Scooter,Urban,85,Skincare,18.0,Evening,Wednesday,Weekday,15.0,9.06,0,Medium,0,High
jjlf727534741,30,4.9,11.003681,76.975525,11.053681,77.025525,2022-03-28,21:55:00,22:05:00,Stormy,Jam,Scooter,Urban,160,Home,21.0,Night,Monday,Weekday,10.0,7.79,0,Medium,0,High
mbzd519155820,28,4.7,21.157729,72.768726,21.217729,72.828726,2022-03-01,23:30:00,23:35:00,Stormy,Low,Van,Metropolitan,12,Grocery,23.0,Night,Tuesday,Weekday,5.0,9.12,0,Medium,0,High
snqz281043193,26,4.7,23.211529,77.419399,23.251529,77.459399,2022-02-17,13:10:00,13:15:00,Fog,High,Scooter,Metropolitan,120,Sports,13.0,Afternoon,Thursday,Weekday,5.0,6.04,0,Medium,0,High
zsup499426336,36,4.6,12.337978,76.616792,12.347978,76.626792,2022-03-21,11:35:00,11:45:00,Stormy,High,Motorcycle,Metropolitan,140,Pet Supplies,11.0,Morning,Monday,Weekday,10.0,1.55,0,Short,0,High
dupa654131848,25,4.6,18.569156,73.774723,18.609156,73.814723,2022-04-01,12:55:00,13:00:00,Fog,High,Motorcycle,Urban,130,Kitchen,12.0,Afternoon,Friday,Weekday,5.0,6.13,0,Medium,0,High
ggxe477861866,21,4.7,26.911378,75.789034,26.981378,75.859034,2022-03-12,19:00:00,19:10:00,Sunny,Medium,Motorcycle,Metropolitan,110,Books,19.0,Evening,Saturday,Weekend,10.0,10.43,0,Long,0,High
yqdc827635246,20,4.8,13.081878,80.248519,13.191878,80.358519,2022-03-04,20:30:00,20:45:00,Fog,Jam,Motorcycle,Metropolitan,200,Skincare,20.0,Evening,Friday,Weekday,15.0,17.07,0,Very Long,1,High
nxmt751539579,32,4.5,11.022477,76.995667,11.092477,77.065667,2022-03-31,22:15:00,22:25:00,Stormy,Low,Motorcycle,Metropolitan,115,Home,22.0,Night,Thursday,Weekday,10.0,10.91,0,Long,0,Good
xutp480372968,24,4.6,22.761593,75.886362,22.811593,75.936362,2022-04-03,23:20:00,23:35:00,Sandstorms,Low,Motorcycle,Metropolitan,80,Snacks,23.0,Night,Sunday,Weekend,15.0,7.56,0,Medium,0,High
yzmw146667615,32,4.7,0.0,0.0,0.09,0.09,2022-03-04,19:25:00,19:40:00,Fog,Jam,Motorcycle,Metropolitan,235,Jewelry,19.0,Evening,Friday,Weekday,15.0,14.15,0,Long,1,High
amzd031927650,37,3.7,11.016298,76.972076,11.096298,77.052076,2022-04-06,22:10:00,22:25:00,Cloudy,Low,Scooter,Metropolitan,160,Cosmetics,22.0,Night,Wednesday,Weekday,15.0,12.46,0,Long,0,Average
qnle672601244,36,4.7,13.022394,80.242439,13.052394,80.272439,2022-04-01,19:40:00,19:45:00,Fog,Jam,Van,Urban,150,Skincare,19.0,Evening,Friday,Weekday,5.0,4.66,0,Short,0,High
nsbo577561494,34,4.6,0.0,0.0,0.11,0.11,2022-03-31,23:25:00,23:35:00,Stormy,Low,Van,Urban,105,Books,23.0,Night,Thursday,Weekday,10.0,17.3,0,Very Long,0,High
lcey117096394,25,4.8,26.911378,75.789034,26.971378,75.849034,2022-03-09,21:10:00,21:20:00,Fog,Jam,Motorcycle,Urban,23,Grocery,21.0,Night,Wednesday,Weekday,10.0,8.94,0,Medium,0,High
jaly850181397,37,4.5,17.440827,78.393391,17.480827,78.433391,2022-03-17,13:50:00,13:55:00,Stormy,High,Scooter,Metropolitan,125,Clothing,13.0,Afternoon,Thursday,Weekday,5.0,6.15,0,Medium,0,Good
zono054522454,25,4.8,19.874733,75.353942,19.914733,75.393942,2022-02-13,12:50:00,12:55:00,Sandstorms,High,Motorcycle,Metropolitan,110,Apparel,12.0,Afternoon,Sunday,Weekend,5.0,6.11,0,Medium,0,High
mvqs331574430,35,4.7,0.0,0.0,0.07,0.07,2022-03-10,17:40:00,17:55:00,Sunny,Medium,Van,Other,75,Kitchen,17.0,Evening,Thursday,Weekday,15.0,11.01,0,Long,0,High
tfzx514156185,21,4.8,12.939496,77.625999,12.949496,77.635999,2022-03-11,9:35:00,9:40:00,Cloudy,Low,Motorcycle,Metropolitan,18,Grocery,9.0,Morning,Friday,Weekday,5.0,1.55,0,Short,0,High
pwba633922899,30,4.9,12.979096,77.640625,13.049096,77.710625,2022-03-10,17:30:00,17:40:00,Fog,Medium,Motorcycle,Semi-Urban,240,Skincare,17.0,Evening,Thursday,Weekday,10.0,10.87,0,Long,1,High
csmd302328105,36,4.5,22.695207,75.866059,22.755207,75.926059,2022-03-30,23:40:00,23:50:00,Cloudy,Low,Scooter,Metropolitan,90,Apparel,23.0,Night,Wednesday,Weekday,10.0,9.08,0,Medium,0,Good
leoe849200540,30,4.5,0.0,0.0,0.01,0.01,2022-02-13,8:50:00,9:05:00,Stormy,Low,Motorcycle,Metropolitan,130,Cosmetics,8.0,Morning,Sunday,Weekend,15.0,1.57,0,Short,0,Good
nrsu555067353,20,4.7,30.893384,75.821202,30.943384,75.871202,2022-02-15,20:00:00,20:15:00,Cloudy,Jam,Motorcycle,Metropolitan,100,Clothing,20.0,Evening,Tuesday,Weekday,15.0,7.33,0,Medium,0,High
xlof111172996,22,5.0,26.47775,80.351569,26.60775,80.481569,2022-02-14,17:30:00,17:40:00,Sunny,Medium,Van,Metropolitan,90,Jewelry,17.0,Evening,Monday,Weekday,10.0,19.4,0,Very Long,0,High
stsc374225607,21,4.9,22.577821,88.400581,22.647821,88.470581,2022-02-18,22:55:00,23:00:00,Sandstorms,Low,Motorcycle,Metropolitan,90,Pet Supplies,22.0,Night,Friday,Weekday,5.0,10.59,0,Long,0,High
ygze825304296,36,4.9,19.12663,72.829976,19.17663,72.879976,2022-03-17,23:40:00,23:50:00,Sandstorms,Low,Scooter,Urban,130,Apparel,23.0,Night,Thursday,Weekday,10.0,7.65,0,Medium,0,High
wato616560814,28,4.7,13.049645,80.242268,13.119645,80.312268,2022-03-25,18:50:00,18:55:00,Stormy,Medium,Scooter,Metropolitan,105,Clothing,18.0,Evening,Friday,Weekday,5.0,10.87,0,Long,0,High
niku327151869,36,4.6,18.539299,73.897902,18.559299,73.917902,2022-03-15,11:00:00,11:15:00,Windy,Low,Motorcycle,Metropolitan,145,Shoes,11.0,Morning,Tuesday,Weekday,15.0,3.06,0,Short,0,High
jeka111783609,38,4.0,30.332735,78.054222,30.372735,78.094222,2022-02-17,15:50:00,15:55:00,Stormy,Medium,Scooter,Metropolitan,170,Apparel,15.0,Afternoon,Thursday,Weekday,5.0,5.87,0,Medium,1,Average
aynk455476659,33,4.9,12.297954,76.665169,12.327954,76.695169,2022-03-11,22:45:00,22:50:00,Sunny,Low,Motorcycle,Metropolitan,60,Apparel,22.0,Night,Friday,Weekday,5.0,4.66,0,Short,0,High
odtn354832114,29,5.0,26.910262,75.783013,26.930262,75.803013,2022-03-26,8:30:00,8:35:00,Cloudy,Low,Motorcycle,Urban,70,Home,8.0,Morning,Saturday,Weekend,5.0,2.98,0,Short,0,High
patr674789205,21,5.0,12.284747,76.625861,12.354747,76.695861,2022-03-29,21:00:00,21:10:00,Sandstorms,Jam,Motorcycle,Metropolitan,80,Sports,21.0,Night,Tuesday,Weekday,10.0,10.88,0,Long,0,High
afng832168118,31,3.5,12.323225,76.630028,12.393225,76.700028,2022-03-08,21:30:00,21:40:00,Windy,Jam,Van,Metropolitan,160,Shoes,21.0,Night,Tuesday,Weekday,10.0,10.88,0,Long,0,Low
gpak199348594,25,4.9,26.892312,75.806896,26.922313,75.836896,2022-03-28,19:35:00,19:40:00,Stormy,Jam,Motorcycle,Metropolitan,75,Shoes,19.0,Evening,Monday,Weekday,5.0,4.47,0,Short,0,High
kfwp675511217,20,4.7,12.326356,76.619103,12.366356,76.659103,2022-03-26,14:40:00,14:45:00,Sunny,High,Scooter,Metropolitan,85,Home,14.0,Afternoon,Saturday,Weekend,5.0,6.22,0,Medium,0,High
swiw943046690,23,4.4,9.960846,76.293936,10.040846,76.373936,2022-02-12,21:40:00,21:50:00,Windy,Jam,Motorcycle,Urban,180,Apparel,21.0,Night,Saturday,Weekend,10.0,12.49,0,Long,1,Good
cxdm586689398,38,4.8,0.0,0.0,0.08,0.08,2022-04-06,18:00:00,18:10:00,Sandstorms,Medium,Motorcycle,Metropolitan,145,Sports,18.0,Evening,Wednesday,Weekday,10.0,12.58,0,Long,0,High
gbin921520781,31,5.0,12.970324,77.645748,13.060324,77.735748,2022-03-20,22:20:00,22:25:00,Sunny,Low,Motorcycle,Metropolitan,125,Home,22.0,Night,Sunday,Weekend,5.0,13.97,0,Long,0,High
seik879244584,32,5.0,22.760072,75.892574,22.800072,75.932574,2022-03-28,15:20:00,15:30:00,Sandstorms,Medium,Scooter,Metropolitan,165,Sports,15.0,Afternoon,Monday,Weekday,10.0,6.05,0,Medium,1,High
tgtd190976321,37,4.7,21.183434,72.814492,21.313434,72.944492,2022-03-12,23:35:00,23:40:00,Stormy,Low,Scooter,Urban,105,Cosmetics,23.0,Night,Saturday,Weekend,5.0,19.76,0,Very Long,0,High
sjua855851743,28,4.7,19.003517,72.82765,19.053517,72.87765,2022-03-01,0:00:00,0:10:00,Fog,Low,Motorcycle,Other,95,Sports,0.0,Morning,Tuesday,Weekday,10.0,7.65,0,Medium,0,High
pxcp558165889,23,5.0,22.751857,75.866699,22.811857,75.926699,2022-03-01,21:15:00,21:25:00,Stormy,Jam,Motorcycle,Metropolitan,185,Jewelry,21.0,Night,Tuesday,Weekday,10.0,9.07,0,Medium,1,High
vlzv017145192,36,4.6,12.933284,77.615428,12.953284,77.635428,2022-03-07,9:10:00,9:15:00,Sunny,Low,Motorcycle,Metropolitan,140,Clothing,9.0,Morning,Monday,Weekday,5.0,3.11,0,Short,0,High
ysww172290961,21,5.0,0.0,0.0,0.03,0.03,2022-03-26,17:35:00,17:45:00,Fog,Medium,Motorcycle,Metropolitan,100,Skincare,17.0,Evening,Saturday,Weekend,10.0,4.72,0,Short,0,High
fzsa264161627,25,4.5,30.895204,75.822103,31.025204,75.952103,2022-02-18,21:35:00,21:50:00,Stormy,Jam,Scooter,Metropolitan,95,Cosmetics,21.0,Night,Friday,Weekday,15.0,19.04,0,Very Long,0,Good
yjvb684424160,23,4.9,25.450377,81.834236,25.590377,81.974236,2022-02-16,22:35:00,22:45:00,Fog,Low,Motorcycle,Urban,110,Shoes,22.0,Night,Wednesday,Weekday,10.0,20.97,0,Very Long,0,High
kznz011042009,31,4.7,26.902328,75.794257,26.932328,75.824257,2022-03-21,19:10:00,19:25:00,Cloudy,Jam,Motorcycle,Metropolitan,30,Grocery,19.0,Evening,Monday,Weekday,15.0,4.47,0,Short,0,High
qkwr342476628,35,4.6,12.939496,77.625999,12.969496,77.655999,2022-04-03,19:25:00,19:30:00,Sunny,Jam,Motorcycle,Urban,90,Pet Supplies,19.0,Evening,Sunday,Weekend,5.0,4.66,0,Short,0,High
wqko206276922,39,4.7,22.553227,88.353273,22.633227,88.433273,2022-02-14,23:55:00,0:10:00,Sandstorms,Low,Scooter,Metropolitan,130,Pet Supplies,23.0,Night,Monday,Weekday,,12.11,0,Long,0,High
yjya985281092,20,4.6,11.003008,76.97544,11.063009,77.03544,2022-03-05,23:55:00,0:10:00,Sandstorms,Low,Scooter,Metropolitan,95,Snacks,23.0,Night,Saturday,Weekend,,9.35,0,Medium,0,High
gzoi549350638,35,4.9,22.745049,75.892471,22.785049,75.932471,2022-03-28,13:00:00,13:05:00,Cloudy,High,Motorcycle,Urban,185,Skincare,13.0,Afternoon,Monday,Weekday,5.0,6.05,0,Medium,1,High
ehll134605719,21,4.6,0.0,0.0,0.05,0.05,2022-03-01,21:50:00,22:05:00,Stormy,Jam,Motorcycle,Metropolitan,125,Apparel,21.0,Night,Tuesday,Weekday,15.0,7.86,0,Medium,0,High
gnlb541808038,31,4.7,13.091809,80.219104,13.111809,80.239104,2022-03-05,9:35:00,9:45:00,Fog,Low,Motorcycle,Metropolitan,145,Books,9.0,Morning,Saturday,Weekend,10.0,3.1,0,Short,0,High
bhvn688414521,32,4.8,0.0,0.0,0.13,0.13,2022-03-06,20:25:00,20:40:00,Sunny,Jam,Scooter,Urban,100,Pet Supplies,20.0,Evening,Sunday,Weekend,15.0,20.44,0,Very Long,0,High
jdnw526991011,22,4.8,21.17106,72.789292,21.19106,72.809292,2022-03-28,11:10:00,11:25:00,Windy,High,Scooter,Metropolitan,18,Grocery,11.0,Morning,Monday,Weekday,15.0,3.04,0,Short,0,High
ugtv155757008,30,4.6,18.56245,73.916619,18.59245,73.946619,2022-03-30,21:40:00,21:50:00,Cloudy,Jam,Motorcycle,Urban,125,Outdoors,21.0,Night,Wednesday,Weekday,10.0,4.6,0,Short,0,High
jewt723046137,22,4.7,30.895204,75.822103,30.945204,75.872103,2022-02-13,18:35:00,18:45:00,Sandstorms,Medium,Scooter,Metropolitan,110,Electronics,18.0,Evening,Sunday,Weekend,10.0,7.33,0,Medium,0,High
lonh999670815,30,4.8,10.003064,76.307589,10.033064,76.337589,2022-02-11,20:45:00,20:50:00,Sunny,Jam,Motorcycle,Metropolitan,110,Kitchen,20.0,Evening,Friday,Weekday,5.0,4.68,0,Short,0,High
xgnq075470212,34,4.9,10.020683,76.310631,10.050683,76.340631,2022-02-17,20:50:00,20:55:00,Sunny,Jam,Motorcycle,Metropolitan,115,Shoes,20.0,Evening,Thursday,Weekday,5.0,4.68,0,Short,0,High
skan145384609,34,4.8,21.160437,72.774209,21.220437,72.834209,2022-04-01,17:25:00,17:30:00,Cloudy,Medium,Motorcycle,Metropolitan,85,Electronics,17.0,Evening,Friday,Weekday,5.0,9.12,0,Medium,0,High
wtqi866508283,37,4.8,23.184992,77.417227,23.264992,77.497227,2022-02-16,22:30:00,22:40:00,Sandstorms,Low,Van,Urban,130,Electronics,22.0,Night,Wednesday,Weekday,10.0,12.08,0,Long,0,High
zeeb860592210,34,4.6,22.745049,75.892471,22.835049,75.982471,2022-03-23,22:00:00,22:15:00,Sunny,Jam,Motorcycle,Urban,110,Cosmetics,22.0,Night,Wednesday,Weekday,15.0,13.61,0,Long,0,High
otlg359482650,33,4.4,26.469003,80.316344,26.529003,80.376344,2022-02-17,20:40:00,20:55:00,Sandstorms,Jam,Motorcycle,Metropolitan,165,Snacks,20.0,Evening,Thursday,Weekday,15.0,8.95,0,Medium,1,Good
mgjh775757469,39,4.6,15.506205,73.766668,15.556205,73.816668,2022-02-17,17:25:00,17:40:00,Sandstorms,Medium,Motorcycle,Other,140,Outdoors,17.0,Evening,Thursday,Weekday,15.0,7.72,0,Medium,0,High
hrwe786417568,32,4.7,10.994136,76.963303,11.014136,76.983303,2022-03-21,9:00:00,9:15:00,Sunny,Low,Motorcycle,Metropolitan,125,Electronics,9.0,Morning,Monday,Weekday,15.0,3.12,0,Short,0,High
vdqc608395531,32,4.9,23.232537,77.429845,23.282537,77.479845,2022-02-15,17:10:00,17:15:00,Windy,Medium,Motorcycle,Metropolitan,135,Sports,17.0,Evening,Tuesday,Weekday,5.0,7.55,0,Medium,0,High
vsoy612263930,34,4.6,18.51421,73.838429,18.57421,73.898429,2022-04-01,21:55:00,22:00:00,Windy,Jam,Motorcycle,Metropolitan,230,Kitchen,21.0,Night,Friday,Weekday,5.0,9.19,0,Medium,1,High
ovho814064471,24,4.6,26.911927,75.797282,27.051927,75.937282,2022-03-18,20:30:00,20:40:00,Stormy,Jam,Scooter,Metropolitan,100,Clothing,20.0,Evening,Friday,Weekday,10.0,20.85,0,Very Long,0,High
oryd117439361,33,5.0,17.428294,78.404423,17.508294,78.484423,2022-03-31,18:35:00,18:40:00,Sunny,Medium,Motorcycle,Metropolitan,180,Clothing,18.0,Evening,Thursday,Weekday,5.0,12.29,0,Long,1,High
gyoa564347102,24,5.0,22.514585,88.39331,22.604585,88.48331,2022-02-12,22:30:00,22:35:00,Cloudy,Low,Motorcycle,Metropolitan,105,Kitchen,22.0,Night,Saturday,Weekend,5.0,13.62,0,Long,0,High
vjer583900207,39,4.1,19.207222,72.972281,19.257222,73.022281,2022-03-07,22:25:00,22:40:00,Windy,Low,Motorcycle,Urban,135,Apparel,22.0,Night,Monday,Weekday,15.0,7.65,0,Medium,0,Good
hkst481641630,36,4.7,23.374878,85.335739,23.384878,85.345739,2022-03-11,8:30:00,8:45:00,Fog,Low,Motorcycle,Urban,105,Skincare,8.0,Morning,Friday,Weekday,15.0,1.51,0,Short,0,High
ksho009960131,33,4.6,21.175104,72.804342,21.305104,72.934342,2022-03-23,21:00:00,21:05:00,Sandstorms,Jam,Motorcycle,Metropolitan,130,Outdoors,21.0,Night,Wednesday,Weekday,5.0,19.76,0,Very Long,0,High
fbqv619657664,21,4.6,10.027014,76.308053,10.037014,76.318053,2022-02-11,10:50:00,11:05:00,Windy,Low,Van,Urban,75,Home,10.0,Morning,Friday,Weekday,15.0,1.56,0,Short,0,High
zvto073144073,26,4.1,22.744648,75.894377,22.794648,75.944377,2022-03-19,23:40:00,23:55:00,Windy,Low,Motorcycle,Urban,85,Clothing,23.0,Night,Saturday,Weekend,15.0,7.56,0,Medium,0,Good
hhne890850947,21,5.0,12.981615,80.231598,13.001615,80.251598,2022-03-01,8:40:00,8:55:00,Windy,Low,Scooter,Urban,11,Grocery,8.0,Morning,Tuesday,Weekday,15.0,3.11,0,Short,0,High
lpsq074586809,34,4.4,12.935662,77.61413,12.965662,77.64413,2022-04-01,18:10:00,18:25:00,Cloudy,Medium,Motorcycle,Metropolitan,170,Electronics,18.0,Evening,Friday,Weekday,15.0,4.66,0,Short,1,Good
nicr379483488,25,4.9,18.994049,72.825203,19.054049,72.885203,2022-03-26,18:20:00,18:30:00,Sunny,Medium,Motorcycle,Metropolitan,95,Clothing,18.0,Evening,Saturday,Weekend,10.0,9.18,0,Medium,0,High
wmeg788953457,37,4.8,27.161661,78.011544,27.191661,78.041544,2022-02-11,20:45:00,20:50:00,Sandstorms,Jam,Motorcycle,Metropolitan,28,Grocery,20.0,Evening,Friday,Weekday,5.0,4.46,0,Short,0,High
ihpp102115259,29,4.5,21.15276,72.778059,21.16276,72.788059,2022-03-07,11:35:00,11:50:00,Stormy,High,Scooter,Metropolitan,100,Shoes,11.0,Morning,Monday,Weekday,15.0,1.52,0,Short,0,Good
flsw982254163,33,4.6,27.160934,78.044095,27.240934,78.124095,2022-02-16,18:20:00,18:25:00,Sunny,Medium,Scooter,Urban,125,Snacks,18.0,Evening,Wednesday,Weekday,5.0,11.9,0,Long,0,High
nndh958968289,22,4.6,22.725748,75.898497,22.795748,75.968497,2022-03-12,22:00:00,22:05:00,Cloudy,Jam,Motorcycle,Metropolitan,195,Sports,22.0,Night,Saturday,Weekend,5.0,10.59,0,Long,1,High
ibin272144486,36,4.9,18.563934,73.915367,18.693935,74.045367,2022-03-16,22:20:00,22:25:00,Fog,Low,Motorcycle,Metropolitan,43,Grocery,22.0,Night,Wednesday,Weekday,5.0,19.91,0,Very Long,0,High
eomn347057905,25,4.6,22.744648,75.894377,22.764648,75.914377,2022-03-13,8:10:00,8:25:00,Fog,Low,Motorcycle,Urban,95,Clothing,8.0,Morning,Sunday,Weekend,15.0,3.03,0,Short,0,High
fnsu997297680,21,4.9,13.027018,80.254791,13.107018,80.334791,2022-03-10,19:55:00,20:00:00,Windy,Jam,Motorcycle,Metropolitan,150,Jewelry,19.0,Evening,Thursday,Weekday,5.0,12.42,0,Long,0,High
dzyt393596306,33,4.8,22.310329,73.169083,22.420329,73.279083,2022-03-23,0:00:00,0:10:00,Stormy,Low,Motorcycle,Metropolitan,90,Shoes,0.0,Morning,Wednesday,Weekday,10.0,16.66,0,Very Long,0,High
jgph383118131,32,4.6,12.310972,76.659264,12.330972,76.679264,2022-03-15,11:50:00,12:05:00,Cloudy,High,Scooter,Metropolitan,160,Apparel,11.0,Morning,Tuesday,Weekday,15.0,3.11,0,Short,0,High
xxuc499608084,36,4.9,22.722634,75.886959,22.782634,75.946959,2022-04-03,22:10:00,22:15:00,Sunny,Low,Van,Metropolitan,90,Home,22.0,Night,Sunday,Weekend,5.0,9.08,0,Medium,0,High
qgkf209538862,27,5.0,18.55144,73.804855,18.59144,73.844855,2022-03-13,16:20:00,16:30:00,Stormy,Medium,Motorcycle,Metropolitan,55,Clothing,16.0,Afternoon,Sunday,Weekend,10.0,6.13,0,Medium,0,High
czcx927585766,36,4.8,26.902908,75.792934,26.962908,75.852934,2022-03-07,20:55:00,21:00:00,Cloudy,Jam,Scooter,Metropolitan,150,Clothing,20.0,Evening,Monday,Weekday,5.0,8.94,0,Medium,0,High
qxqf289340851,22,4.9,15.498603,73.826911,15.548603,73.876911,2022-02-15,20:00:00,20:10:00,Windy,Jam,Motorcycle,Metropolitan,110,Shoes,20.0,Evening,Tuesday,Weekday,10.0,7.72,0,Medium,0,High
xtyn305341440,36,4.9,12.935662,77.61413,13.045662,77.72413,2022-03-10,18:20:00,18:25:00,Cloudy,Medium,Scooter,Metropolitan,170,Skincare,18.0,Evening,Thursday,Weekday,5.0,17.08,0,Very Long,1,High
nypf995815650,21,4.6,21.186884,72.793616,21.226884,72.833616,2022-04-01,12:40:00,12:55:00,Windy,High,Scooter,Urban,65,Outdoors,12.0,Afternoon,Friday,Weekday,15.0,6.08,0,Medium,0,High
solg308049286,32,4.8,23.369746,85.33982,23.439746,85.40982,2022-03-29,20:20:00,20:30:00,Windy,Jam,Motorcycle,Metropolitan,205,Kitchen,20.0,Evening,Tuesday,Weekday,10.0,10.56,0,Long,1,High
qxye756607356,21,4.6,10.96185,76.971082,11.07185,77.081082,2022-04-02,21:45:00,22:00:00,Sandstorms,Jam,Motorcycle,Metropolitan,140,Electronics,21.0,Night,Saturday,Weekend,15.0,17.14,0,Very Long,0,High
dxtm262432925,37,4.6,25.449872,81.836167,25.509872,81.896167,2022-02-17,23:20:00,23:25:00,Fog,Low,Scooter,Urban,75,Clothing,23.0,Night,Thursday,Weekday,5.0,8.99,0,Medium,0,High
ssnp170083586,36,4.9,21.173343,72.792731,21.283343,72.902731,2022-03-16,23:25:00,23:35:00,Windy,Low,Scooter,Metropolitan,120,Skincare,23.0,Night,Wednesday,Weekday,10.0,16.72,0,Very Long,0,High
xlcz960092936,21,4.8,26.902908,75.792934,26.982908,75.872934,2022-03-08,23:35:00,23:45:00,Windy,Low,Motorcycle,Urban,80,Sports,23.0,Night,Tuesday,Weekday,10.0,11.92,0,Long,0,High
vbuo936757620,28,4.6,11.006686,76.951736,11.056686,77.001736,2022-03-24,19:15:00,19:30:00,Cloudy,Jam,Scooter,Metropolitan,105,Pet Supplies,19.0,Evening,Thursday,Weekday,15.0,7.79,0,Medium,0,High
tjxk684962673,22,4.3,13.086438,80.220672,13.176438,80.310672,2022-03-14,17:15:00,17:30:00,Fog,Medium,Motorcycle,Metropolitan,175,Apparel,17.0,Evening,Monday,Weekday,15.0,13.97,0,Long,1,Good
zkfe795745866,25,4.7,12.978453,77.643685,13.018453,77.683685,2022-03-19,12:20:00,12:25:00,Sandstorms,High,Motorcycle,Urban,145,Snacks,12.0,Afternoon,Saturday,Weekend,5.0,6.21,0,Medium,0,High
ybtj113743934,24,4.3,23.355164,85.324097,23.395164,85.364097,2022-03-05,14:25:00,14:35:00,Stormy,High,Motorcycle,Metropolitan,185,Pet Supplies,14.0,Afternoon,Saturday,Weekend,10.0,6.04,0,Medium,1,Good
tmvc257682548,38,4.7,11.006686,76.951736,11.036686,76.981736,2022-03-13,19:25:00,19:30:00,Sunny,Jam,Scooter,Urban,80,Books,19.0,Evening,Sunday,Weekend,5.0,4.67,0,Short,0,High
fftw155908631,33,4.5,26.88842,75.800689,26.97842,75.890689,2022-04-02,20:40:00,20:50:00,Sunny,Jam,Scooter,Metropolitan,90,Cosmetics,20.0,Evening,Saturday,Weekend,10.0,13.41,0,Long,0,Good
snqp435509407,30,4.6,18.51421,73.838429,18.64421,73.968429,2022-03-29,17:15:00,17:20:00,Cloudy,Medium,Motorcycle,Metropolitan,210,Home,17.0,Evening,Tuesday,Weekday,5.0,19.92,0,Very Long,1,High
szyr763397764,38,4.9,18.539299,73.897902,18.599299,73.957902,2022-04-05,21:50:00,22:00:00,Sandstorms,Jam,Motorcycle,Metropolitan,130,Clothing,21.0,Night,Tuesday,Weekday,10.0,9.19,0,Medium,0,High
qrhd625868895,20,5.0,12.979166,77.640709,13.049166,77.710709,2022-03-14,19:10:00,19:15:00,Windy,Jam,Scooter,Metropolitan,120,Jewelry,19.0,Evening,Monday,Weekday,5.0,10.87,0,Long,0,High
cobx423154877,34,4.4,17.411028,78.329645,17.501028,78.419645,2022-04-02,17:35:00,17:40:00,Stormy,Medium,Motorcycle,Metropolitan,42,Grocery,17.0,Evening,Saturday,Weekend,5.0,13.83,0,Long,0,Good
hizl523470664,21,4.9,12.310972,76.659264,12.420972,76.769264,2022-03-25,20:50:00,20:55:00,Stormy,Jam,Scooter,Metropolitan,105,Snacks,20.0,Evening,Friday,Weekday,5.0,17.1,0,Very Long,0,High
yczt048974178,26,4.6,0.0,0.0,0.11,0.11,2022-04-02,21:45:00,21:55:00,Stormy,Jam,Motorcycle,Metropolitan,75,Books,21.0,Night,Saturday,Weekend,10.0,17.3,0,Very Long,0,High
bqnl640235013,31,4.7,27.159795,78.04299,27.249795,78.13299,2022-02-16,20:35:00,20:50:00,Sunny,Jam,Van,Urban,100,Skincare,20.0,Evening,Wednesday,Weekday,15.0,13.39,0,Long,0,High
opry344324843,31,4.7,26.892312,75.806896,26.972313,75.886896,2022-03-23,18:20:00,18:30:00,Cloudy,Medium,Motorcycle,Metropolitan,150,Clothing,18.0,Evening,Wednesday,Weekday,10.0,11.92,0,Long,0,High
vtkv017773563,21,4.5,19.121999,72.908493,19.251999,73.038493,2022-03-08,21:55:00,22:10:00,Sandstorms,Jam,Scooter,Metropolitan,125,Clothing,21.0,Night,Tuesday,Weekday,15.0,19.88,0,Very Long,0,Good
wbib842780850,22,4.9,0.0,0.0,0.03,0.03,2022-02-11,17:55:00,18:05:00,Sandstorms,Medium,Scooter,Urban,115,Home,17.0,Evening,Friday,Weekday,10.0,4.72,0,Short,0,High
dwoe331045409,22,4.8,11.022477,76.995667,11.112477,77.085667,2022-03-04,17:35:00,17:50:00,Sunny,Medium,Motorcycle,Urban,50,Outdoors,17.0,Evening,Friday,Weekday,15.0,14.02,0,Long,0,High
egnd579949904,37,4.4,18.927584,72.832585,18.967584,72.872585,2022-03-11,16:35:00,16:40:00,Stormy,Medium,Motorcycle,Metropolitan,165,Kitchen,16.0,Afternoon,Friday,Weekday,5.0,6.12,0,Medium,1,Good
pjtl119016089,25,4.9,19.120083,72.907385,19.230083,73.017385,2022-03-25,17:45:00,17:50:00,Windy,Medium,Motorcycle,Metropolitan,110,Clothing,17.0,Evening,Friday,Weekday,5.0,16.82,0,Very Long,0,High
tmtf506630827,36,4.8,12.979166,77.640709,13.049166,77.710709,2022-03-12,22:20:00,22:30:00,Sandstorms,Low,Scooter,Metropolitan,95,Cosmetics,22.0,Night,Saturday,Weekend,10.0,10.87,0,Long,0,High
ulso792355397,30,4.6,26.921411,75.793604,26.971411,75.843604,2022-03-30,21:20:00,21:25:00,Windy,Jam,Scooter,Metropolitan,130,Apparel,21.0,Night,Wednesday,Weekday,5.0,7.45,0,Medium,0,High
