order_id,agent_age,agent_rating,store_latitude,store_longitude,drop_latitude,drop_longitude,order_date,order_time,pickup_time,weather,traffic,vehicle,area,delivery_time,category,order_day,order_month,is_weekend,order_hour,pickup_delay_mins,distance_km,distance_issue_flag,distance_category,peak_hour_flag,rating_group,slow_delivery_flag
flvn144806940,30,4.9,12.352058,76.60665,12.392058,76.64665,2022-04-01,16:10:00,16:15:00,Sunny,Medium,Motorcycle,Metropolitian,115,Snacks,Friday,4,False,16.0,5.0,6.22,0,Medium,Non-Peak Hour,High Rating,0
cimd105257572,20,4.5,13.066762,80.251865,13.096762,80.281865,2022-03-05,19:50:00,20:05:00,Windy,Jam,Motorcycle,Metropolitian,105,Apparel,Saturday,3,True,19.0,15.0,4.66,0,Short,Peak Hour,Medium Rating,0
lxnu491841260,30,4.1,30.340722,78.060221,30.470722,78.190221,2022-02-18,20:00:00,20:10:00,Fog,Jam,Van,Metropolitian,215,Shoes,Friday,2,False,20.0,10.0,19.09,0,Very Long,Peak Hour,Low Rating,1
dsfu202917716,35,4.8,21.186884,72.793616,21.206884,72.813616,2022-03-19,9:15:00,9:20:00,Cloudy,Low,Motorcycle,Urban,90,Pet Supplies,Saturday,3,True,9.0,5.0,3.04,0,Short,Non-Peak Hour,High Rating,0
efqf508578246,32,4.8,17.426228,78.407495,17.506228,78.487495,2022-04-02,21:55:00,22:00:00,Cloudy,Jam,Scooter,Metropolitian,210,Jewelry,Saturday,4,True,21.0,5.0,12.29,0,Long,Peak Hour,High Rating,1
sijn636968346,37,4.7,13.081878,80.248519,13.141878,80.308519,2022-03-15,18:40:00,18:55:00,Windy,Medium,Scooter,Metropolitian,145,Home,Tuesday,3,False,18.0,15.0,9.31,0,Medium,Peak Hour,Medium Rating,0
pxqy802652748,35,4.0,17.458998,78.500366,17.498998,78.540366,2022-04-01,14:50:00,15:00:00,Windy,High,Scooter,Metropolitian,165,Books,Friday,4,False,14.0,10.0,6.15,0,Medium,Non-Peak Hour,Low Rating,1
gjaz257617140,25,5.0,0.0,0.0,0.03,0.03,2022-04-03,18:35:00,18:50:00,Fog,Medium,Van,Metropolitian,90,Shoes,Sunday,4,True,18.0,15.0,4.72,0,Short,Peak Hour,High Rating,0
szrx811742594,20,4.7,22.695207,75.866059,22.745207,75.916059,2022-03-03,21:35:00,21:50:00,Fog,Jam,Scooter,Metropolitian,135,Electronics,Thursday,3,False,21.0,15.0,7.56,0,Medium,Peak Hour,Medium Rating,0
jalr038399825,35,4.9,19.176269,72.836721,19.246269,72.906721,2022-03-08,23:00:00,23:05:00,Sunny,Low,Scooter,Urban,120,Sports,Tuesday,3,False,23.0,5.0,10.71,0,Long,Non-Peak Hour,High Rating,0
enei185361894,22,4.6,25.451646,81.832796,25.561646,81.942796,2022-02-16,21:30:00,21:40:00,Fog,Jam,Motorcycle,Metropolitian,165,Electronics,Wednesday,2,False,21.0,10.0,16.48,0,Very Long,Peak Hour,Medium Rating,1
dtcm666186220,23,4.9,18.927584,72.832585,18.997584,72.902585,2022-04-02,21:25:00,21:40:00,Windy,Jam,Scooter,Metropolitian,95,Pet Supplies,Saturday,4,True,21.0,15.0,10.71,0,Long,Peak Hour,High Rating,0
zuhz456114818,34,4.8,10.96185,76.971082,11.02185,77.031082,2022-03-26,18:40:00,18:55:00,Fog,Medium,Scooter,Metropolitian,19,Grocery,Saturday,3,True,18.0,15.0,9.35,0,Medium,Peak Hour,High Rating,0
vozo854924606,29,4.7,17.458998,78.500366,17.568998,78.610366,2022-03-18,21:20:00,21:30:00,Sunny,Jam,Scooter,Other,105,Electronics,Friday,3,False,21.0,10.0,16.9,0,Very Long,Peak Hour,Medium Rating,0
aulz692765031,24,4.8,17.450851,78.379347,17.520851,78.449347,2022-03-04,18:40:00,18:45:00,Cloudy,Medium,Scooter,Metropolitian,145,Home,Friday,3,False,18.0,5.0,10.76,0,Long,Peak Hour,High Rating,0
masp356983817,22,4.8,0.0,0.0,0.04,0.04,2022-02-11,16:25:00,16:30:00,Fog,Medium,Scooter,Urban,65,Sports,Friday,2,False,16.0,5.0,6.29,0,Medium,Non-Peak Hour,High Rating,0
zlma204872188,33,4.7,13.02978,80.208812,13.06978,80.248812,2022-03-19,12:55:00,13:05:00,Cloudy,High,Scooter,Metropolitian,190,Sports,Saturday,3,True,12.0,10.0,6.21,0,Medium,Non-Peak Hour,Medium Rating,1
grhf426957429,20,4.9,22.753839,75.897429,22.763838,75.907429,2022-04-03,9:10:00,9:20:00,Stormy,Low,Motorcycle,Metropolitian,85,Apparel,Sunday,4,True,9.0,10.0,1.51,0,Short,Non-Peak Hour,High Rating,0
qhzi953119919,32,4.7,13.066762,80.251865,13.196762,80.381865,2022-03-27,17:55:00,18:00:00,Fog,Medium,Scooter,Metropolitian,150,Outdoors,Sunday,3,True,17.0,5.0,20.18,0,Very Long,Peak Hour,Medium Rating,0
ifot985315776,38,4.9,12.934179,77.615797,12.944179,77.625797,2022-03-03,10:35:00,10:45:00,Sandstorms,Low,Motorcycle,Urban,100,Jewelry,Thursday,3,False,10.0,10.0,1.55,0,Short,Non-Peak Hour,High Rating,0
pqrs274759171,39,4.2,22.311844,73.165081,22.401844,73.255081,2022-03-02,20:35:00,20:50:00,Sandstorms,Jam,Motorcycle,Metropolitian,190,Jewelry,Wednesday,3,False,20.0,15.0,13.63,0,Long,Peak Hour,Low Rating,1
fofs588919489,37,4.8,19.178321,72.834715,19.198321,72.854715,2022-03-26,8:10:00,8:20:00,Fog,Low,Motorcycle,Metropolitian,110,Snacks,Saturday,3,True,8.0,10.0,3.06,0,Short,Non-Peak Hour,High Rating,0
ahqx796484444,27,4.5,15.585658,73.743606,15.655658,73.813606,2022-02-16,23:40:00,23:55:00,Cloudy,Low,Motorcycle,Metropolitian,105,Home,Wednesday,2,False,23.0,15.0,10.81,0,Long,Non-Peak Hour,Medium Rating,0
jzrx689514955,30,4.2,17.431668,78.408321,17.491668,78.468321,2022-03-15,23:25:00,23:35:00,Sandstorms,Low,Motorcycle,Metropolitian,125,Jewelry,Tuesday,3,False,23.0,10.0,9.22,0,Medium,Non-Peak Hour,Low Rating,0
axsk471162907,20,4.6,21.149834,72.778666,21.279834,72.908666,2022-03-14,21:10:00,21:25:00,Fog,Jam,Motorcycle,Metropolitian,205,Sports,Monday,3,False,21.0,15.0,19.76,0,Very Long,Peak Hour,Medium Rating,1
vabs486925057,37,4.7,12.949934,77.699386,13.019934,77.769386,2022-03-18,20:45:00,20:55:00,Fog,Jam,Motorcycle,Metropolitian,215,Home,Friday,3,False,20.0,10.0,10.87,0,Long,Peak Hour,Medium Rating,1
txlc853989811,39,4.9,12.914264,77.6784,12.994264,77.7584,2022-03-02,21:15:00,21:20:00,Cloudy,Jam,Van,Metropolitian,180,Sports,Wednesday,3,False,21.0,5.0,12.42,0,Long,Peak Hour,High Rating,1
boms128170720,26,4.9,30.873988,75.842739,30.883988,75.852739,2022-02-13,10:00:00,10:05:00,Sunny,Low,Motorcycle,Metropolitian,85,Apparel,Sunday,2,True,10.0,5.0,1.47,0,Short,Non-Peak Hour,High Rating,0
ldso268849501,30,4.7,12.972793,80.249982,13.042793,80.319982,2022-03-16,19:55:00,20:10:00,Cloudy,Jam,Motorcycle,Metropolitian,200,Electronics,Wednesday,3,False,19.0,15.0,10.87,0,Long,Peak Hour,Medium Rating,1
tant650691979,27,4.9,30.902872,75.826808,31.032872,75.956808,2022-02-16,19:35:00,19:40:00,Stormy,Jam,Motorcycle,Metropolitian,110,Sports,Wednesday,2,False,19.0,5.0,19.04,0,Very Long,Peak Hour,High Rating,0
lxst734441258,31,4.9,18.592718,73.773572,18.682718,73.863572,2022-03-27,17:55:00,18:00:00,Sunny,Medium,Motorcycle,Other,100,Skincare,Sunday,3,True,17.0,5.0,13.79,0,Long,Peak Hour,High Rating,0
dkft709912657,30,4.2,0.0,0.0,0.05,0.05,2022-03-09,18:55:00,19:00:00,Stormy,Medium,Motorcycle,Metropolitian,180,Shoes,Wednesday,3,False,18.0,5.0,7.86,0,Medium,Peak Hour,Low Rating,1
elag603442769,32,4.2,18.593481,73.785901,18.683481,73.875901,2022-03-25,19:25:00,19:35:00,Cloudy,Jam,Motorcycle,Metropolitian,215,Outdoors,Friday,3,False,19.0,10.0,13.79,0,Long,Peak Hour,Low Rating,1
migf100561929,39,4.8,21.149669,72.772629,21.169669,72.792629,2022-03-30,10:50:00,10:55:00,Stormy,Low,Scooter,Metropolitian,110,Jewelry,Wednesday,3,False,10.0,5.0,3.04,0,Short,Non-Peak Hour,High Rating,0
vyxo256761274,36,4.8,12.352058,76.60665,12.482058,76.73665,2022-03-23,17:50:00,17:55:00,Windy,Medium,Scooter,Metropolitian,130,Outdoors,Wednesday,3,False,17.0,5.0,20.21,0,Very Long,Peak Hour,High Rating,0
fmkt762942975,20,4.7,19.131141,72.813074,19.19114,72.873074,2022-03-09,22:00:00,22:15:00,Sandstorms,Jam,Scooter,Other,95,Sports,Wednesday,3,False,22.0,15.0,9.18,0,Medium,Peak Hour,Medium Rating,0
ljxs905624288,33,4.4,12.939496,77.625999,13.009496,77.695999,2022-03-16,22:40:00,22:45:00,Cloudy,Low,Motorcycle,Metropolitian,200,Outdoors,Wednesday,3,False,22.0,5.0,10.87,0,Long,Peak Hour,Low Rating,1
imoe175697713,31,5.0,10.006881,76.345397,10.096881,76.435397,2022-02-16,19:35:00,19:45:00,Sunny,Jam,Scooter,Metropolitian,80,Cosmetics,Wednesday,2,False,19.0,10.0,14.04,0,Long,Peak Hour,High Rating,0
zbej312623710,22,5.0,23.333017,85.3172,23.343017,85.3272,2022-03-13,10:00:00,10:15:00,Sunny,Low,Scooter,Metropolitian,100,Toys,Sunday,3,True,10.0,15.0,1.51,0,Short,Non-Peak Hour,High Rating,0
kaic495320913,30,4.0,12.975996,80.221898,13.025996,80.271898,2022-03-30,21:30:00,21:40:00,Stormy,Jam,Scooter,Metropolitian,160,Toys,Wednesday,3,False,21.0,10.0,7.76,0,Medium,Peak Hour,Low Rating,0
tbvb494430444,20,4.7,12.972161,77.596014,13.012161,77.636014,2022-03-30,13:15:00,13:30:00,Fog,High,Motorcycle,Metropolitian,105,Snacks,Wednesday,3,False,13.0,15.0,6.21,0,Medium,Non-Peak Hour,Medium Rating,0
nllg146521065,28,4.6,12.949934,77.699386,13.019934,77.769386,2022-04-02,20:10:00,20:25:00,Cloudy,Jam,Motorcycle,Metropolitian,190,Sports,Saturday,4,True,20.0,15.0,10.87,0,Long,Peak Hour,Medium Rating,1
fdme366532518,26,4.7,12.98041,77.640489,13.04041,77.700489,2022-03-15,18:15:00,18:30:00,Cloudy,Medium,Motorcycle,Metropolitian,90,Electronics,Tuesday,3,False,18.0,15.0,9.31,0,Medium,Peak Hour,Medium Rating,0
sdmz862222023,33,4.4,0.0,0.0,0.06,0.06,2022-02-11,19:20:00,19:30:00,Stormy,Jam,Motorcycle,Metropolitian,235,Books,Friday,2,False,19.0,10.0,9.44,0,Medium,Peak Hour,Low Rating,1
pnoq692047226,24,4.9,17.450851,78.379347,17.470851,78.399347,2022-03-13,9:20:00,9:30:00,Windy,Low,Scooter,Urban,55,Shoes,Sunday,3,True,9.0,10.0,3.07,0,Short,Non-Peak Hour,High Rating,0
xgmj849911018,36,4.7,10.035573,76.336958,10.055573,76.356958,2022-02-15,9:55:00,10:10:00,Sunny,Low,Scooter,Urban,55,Home,Tuesday,2,False,9.0,15.0,3.12,0,Short,Non-Peak Hour,Medium Rating,0
awfk907171710,39,5.0,22.569358,88.433452,22.659358,88.523452,2022-02-18,17:20:00,17:35:00,Sandstorms,Medium,Motorcycle,Metropolitian,125,Toys,Friday,2,False,17.0,15.0,13.62,0,Long,Peak Hour,High Rating,0
ulip448375253,39,4.6,30.340722,78.060221,30.370722,78.090221,2022-02-13,19:25:00,19:30:00,Sunny,Jam,Motorcycle,Metropolitian,100,Pet Supplies,Sunday,2,True,19.0,5.0,4.41,0,Short,Peak Hour,Medium Rating,0
obrq570293919,23,4.7,23.354422,85.3329,23.404422,85.3829,2022-03-21,19:40:00,19:45:00,Stormy,Jam,Motorcycle,Metropolitian,130,Apparel,Monday,3,False,19.0,5.0,7.55,0,Medium,Peak Hour,Medium Rating,0
gcty969176105,31,4.9,26.910262,75.783013,26.960262,75.833013,2022-03-26,20:50:00,21:00:00,Sunny,Jam,Scooter,Metropolitian,100,Shoes,Saturday,3,True,20.0,10.0,7.45,0,Medium,Peak Hour,High Rating,0
ongl528094168,26,4.8,17.410371,78.437225,17.480371,78.507225,2022-03-29,17:25:00,17:35:00,Sunny,Medium,Motorcycle,Urban,50,Outdoors,Tuesday,3,False,17.0,10.0,10.76,0,Long,Peak Hour,High Rating,0
wxmh936413747,27,4.9,23.416792,85.316842,23.496792,85.396842,2022-03-10,23:40:00,23:55:00,Sandstorms,Low,Scooter,Urban,90,Sports,Thursday,3,False,23.0,15.0,12.07,0,Long,Non-Peak Hour,High Rating,0
yxkq561584886,21,5.0,23.214294,77.435361,23.254294,77.475361,2022-02-15,12:30:00,12:40:00,Windy,High,Motorcycle,Urban,120,Cosmetics,Tuesday,2,False,12.0,10.0,6.04,0,Medium,Non-Peak Hour,High Rating,0
fsdg814103065,36,4.0,21.186884,72.793616,21.226884,72.833616,2022-03-15,14:35:00,14:45:00,Fog,High,Motorcycle,Metropolitian,175,Sports,Tuesday,3,False,14.0,10.0,6.08,0,Medium,Non-Peak Hour,Low Rating,1
ejgl902488240,29,4.9,18.536562,73.896485,18.606562,73.966485,2022-03-12,22:10:00,22:15:00,Sandstorms,Low,Motorcycle,Metropolitian,19,Grocery,Saturday,3,True,22.0,5.0,10.72,0,Long,Peak Hour,High Rating,0
evaq059555273,33,3.5,12.316967,76.603067,12.406967,76.693067,2022-03-10,20:35:00,20:45:00,Windy,Jam,Scooter,Metropolitian,180,Electronics,Thursday,3,False,20.0,10.0,13.99,0,Long,Peak Hour,Low Rating,1
daab591782387,39,4.6,30.899584,75.809346,30.929584,75.839346,2022-02-15,20:15:00,20:30:00,Sunny,Jam,Scooter,Metropolitian,15,Grocery,Tuesday,2,False,20.0,15.0,4.4,0,Short,Peak Hour,Medium Rating,0
cphu811241464,33,4.7,18.53408,73.89852,18.58408,73.94852,2022-03-01,18:15:00,18:30:00,Sandstorms,Medium,Scooter,Metropolitian,25,Grocery,Tuesday,3,False,18.0,15.0,7.66,0,Medium,Peak Hour,Medium Rating,0
sitr910773988,26,4.7,21.183434,72.814492,21.273434,72.904492,2022-03-08,18:30:00,18:35:00,Sandstorms,Medium,Motorcycle,Metropolitian,105,Clothing,Tuesday,3,False,18.0,5.0,13.68,0,Long,Peak Hour,Medium Rating,0
bery783314663,31,5.0,18.593481,73.785901,18.683481,73.875901,2022-03-12,23:55:00,0:10:00,Stormy,Low,Motorcycle,Metropolitian,145,Books,Saturday,3,True,23.0,,13.79,0,Long,Non-Peak Hour,High Rating,0
lhlp052214553,23,4.9,22.311844,73.165081,22.341844,73.195081,2022-03-17,23:45:00,23:50:00,Sandstorms,Low,Scooter,Metropolitian,65,Toys,Thursday,3,False,23.0,5.0,4.54,0,Short,Non-Peak Hour,High Rating,0
hakv641992412,32,4.8,13.026279,80.174568,13.156279,80.304568,2022-03-10,20:30:00,20:45:00,Cloudy,Jam,Motorcycle,Metropolitian,235,Pet Supplies,Thursday,3,False,20.0,15.0,20.18,0,Very Long,Peak Hour,High Rating,1
vcrd604924265,28,4.6,26.479108,80.315042,26.529108,80.365042,2022-02-17,17:50:00,17:55:00,Windy,Medium,Motorcycle,Metropolitian,115,Skincare,Thursday,2,False,17.0,5.0,7.46,0,Medium,Peak Hour,Medium Rating,0
gjxy242988280,23,5.0,0.0,0.0,0.07,0.07,2022-03-23,20:15:00,20:25:00,Sandstorms,Jam,Motorcycle,Metropolitian,195,Kitchen,Wednesday,3,False,20.0,10.0,11.01,0,Long,Peak Hour,High Rating,1
cvei726227960,39,4.6,26.902908,75.792934,26.922908,75.812934,2022-03-26,8:50:00,9:00:00,Sunny,Low,Motorcycle,Metropolitian,145,Books,Saturday,3,True,8.0,10.0,2.98,0,Short,Non-Peak Hour,Medium Rating,0
lmjx822294906,24,4.7,10.994136,76.963303,11.124136,77.093303,2022-03-08,17:20:00,17:30:00,Windy,Medium,Motorcycle,Metropolitian,145,Apparel,Tuesday,3,False,17.0,10.0,20.25,0,Very Long,Peak Hour,Medium Rating,0
ddya174354115,33,3.8,26.88842,75.800689,26.99842,75.910689,2022-03-18,20:10:00,20:15:00,Sunny,Jam,Motorcycle,Metropolitian,165,Books,Friday,3,False,20.0,5.0,16.39,0,Very Long,Peak Hour,Low Rating,1
cbkp975029302,26,4.5,0.0,0.0,0.05,0.05,2022-02-17,22:50:00,23:00:00,Windy,Low,Scooter,Urban,85,Electronics,Thursday,2,False,22.0,10.0,7.86,0,Medium,Peak Hour,Medium Rating,0
tgvy084799706,20,5.0,23.39925,85.390464,23.48925,85.480464,2022-03-27,17:50:00,18:00:00,Windy,Medium,Motorcycle,Metropolitian,135,Jewelry,Sunday,3,True,17.0,10.0,13.58,0,Long,Peak Hour,High Rating,0
ijye956465913,34,4.5,12.914264,77.6784,13.044264,77.8084,2022-04-06,23:10:00,23:15:00,Sunny,Low,Motorcycle,Metropolitian,24,Grocery,Wednesday,4,False,23.0,5.0,20.18,0,Very Long,Non-Peak Hour,Medium Rating,0
ndkf700662291,32,4.8,23.371292,85.327872,23.441292,85.397872,2022-04-06,17:45:00,18:00:00,Fog,Medium,Motorcycle,Metropolitian,220,Pet Supplies,Wednesday,4,False,17.0,15.0,10.56,0,Long,Peak Hour,High Rating,1
ehmh983967352,24,4.7,12.321214,76.621094,12.351214,76.651094,2022-03-15,19:40:00,19:50:00,Stormy,Jam,Scooter,Metropolitian,60,Electronics,Tuesday,3,False,19.0,10.0,4.66,0,Short,Peak Hour,Medium Rating,0
dmpi527512986,24,4.8,22.761226,75.887522,22.851226,75.977522,2022-03-20,18:00:00,18:10:00,Windy,Medium,Van,Metropolitian,130,Outdoors,Sunday,3,True,18.0,10.0,13.61,0,Long,Peak Hour,High Rating,0
lanx434081187,34,4.6,23.264015,77.408236,23.324015,77.468236,2022-02-17,22:30:00,22:45:00,Sandstorms,Low,Scooter,Metropolitian,135,Cosmetics,Thursday,2,False,22.0,15.0,9.06,0,Medium,Peak Hour,Medium Rating,0
akmh389507035,24,4.9,21.15276,72.778059,21.23276,72.858059,2022-03-06,17:35:00,17:40:00,Sunny,Medium,Scooter,Metropolitian,70,Books,Sunday,3,True,17.0,5.0,12.16,0,Long,Peak Hour,High Rating,0
mfgj181678965,25,4.7,21.186438,72.794115,21.246438,72.854115,2022-03-19,21:40:00,21:55:00,Sandstorms,Jam,Van,Urban,115,Outdoors,Saturday,3,True,21.0,15.0,9.12,0,Medium,Peak Hour,Medium Rating,0
nunj090003842,32,4.7,22.745536,75.893106,22.805536,75.953106,2022-03-24,18:40:00,18:50:00,Cloudy,Medium,Motorcycle,Metropolitian,95,Apparel,Thursday,3,False,18.0,10.0,9.07,0,Medium,Peak Hour,Medium Rating,0
ujko107955057,28,4.9,13.044694,80.26147,13.134694,80.35147,2022-04-06,23:40:00,23:50:00,Fog,Low,Motorcycle,Metropolitian,100,Books,Wednesday,4,False,23.0,10.0,13.97,0,Long,Non-Peak Hour,High Rating,0
nrtg768463640,34,4.6,17.450851,78.379347,17.580851,78.509347,2022-03-04,17:50:00,17:55:00,Sunny,Medium,Motorcycle,Metropolitian,195,Sports,Friday,3,False,17.0,5.0,19.97,0,Very Long,Peak Hour,Medium Rating,1
hwuk207208161,25,4.9,19.1813,72.836191,19.2213,72.876191,2022-03-28,16:40:00,16:55:00,Sandstorms,Medium,Motorcycle,Metropolitian,120,Sports,Monday,3,False,16.0,15.0,6.12,0,Medium,Non-Peak Hour,High Rating,0
qnmq204703076,35,4.1,0.0,0.0,0.05,0.05,2022-02-13,18:35:00,18:50:00,Sandstorms,Medium,Motorcycle,Metropolitian,180,Jewelry,Sunday,2,True,18.0,15.0,7.86,0,Medium,Peak Hour,Low Rating,1
gdhr086271009,29,4.9,19.875337,75.316722,19.945337,75.386722,2022-02-12,19:25:00,19:35:00,Windy,Jam,Motorcycle,Metropolitian,135,Outdoors,Saturday,2,True,19.0,10.0,10.68,0,Long,Peak Hour,High Rating,0
dyld911689119,38,4.8,22.725835,75.887648,22.735835,75.897648,2022-04-03,8:45:00,8:55:00,Cloudy,Low,Motorcycle,Metropolitian,105,Jewelry,Sunday,4,True,8.0,10.0,1.51,0,Short,Non-Peak Hour,High Rating,0
rqxd617926997,33,4.7,12.978453,77.643685,13.108453,77.773685,2022-03-02,21:30:00,21:45:00,Stormy,Jam,Van,Other,135,Snacks,Wednesday,3,False,21.0,15.0,20.18,0,Very Long,Peak Hour,Medium Rating,0
kpnd435228532,23,4.9,13.02978,80.208812,13.05978,80.238812,2022-04-01,18:15:00,18:20:00,Cloudy,Medium,Motorcycle,Metropolitian,130,Sports,Friday,4,False,18.0,5.0,4.66,0,Short,Peak Hour,High Rating,0
ufjf287044565,24,4.0,26.891191,75.802083,26.981191,75.892083,2022-04-06,20:55:00,21:00:00,Fog,Jam,Motorcycle,Metropolitian,190,Snacks,Wednesday,4,False,20.0,5.0,13.41,0,Long,Peak Hour,Low Rating,1
yspv935786143,37,4.7,0.0,0.0,0.11,0.11,2022-03-04,23:30:00,23:40:00,Stormy,Low,Van,Metropolitian,85,Snacks,Friday,3,False,23.0,10.0,17.3,0,Very Long,Non-Peak Hour,Medium Rating,0
mexl333615395,33,4.1,23.39925,85.390464,23.46925,85.460464,2022-03-20,21:25:00,21:35:00,Windy,Jam,Motorcycle,Metropolitian,225,Pet Supplies,Sunday,3,True,21.0,10.0,10.56,0,Long,Peak Hour,Low Rating,1
azts956204428,30,4.9,19.120083,72.907385,19.170083,72.957385,2022-03-19,22:25:00,22:35:00,Stormy,Low,Scooter,Metropolitian,105,Skincare,Saturday,3,True,22.0,10.0,7.65,0,Medium,Peak Hour,High Rating,0
mtqj276720519,30,4.4,0.0,0.0,0.13,0.13,2022-02-16,19:20:00,19:25:00,Fog,Jam,Scooter,Metropolitian,200,Outdoors,Wednesday,2,False,19.0,5.0,20.44,0,Very Long,Peak Hour,Low Rating,1
khoc872397911,26,4.6,12.352058,76.60665,12.362058,76.61665,2022-03-09,8:45:00,8:55:00,Cloudy,Low,Scooter,Urban,80,Cosmetics,Wednesday,3,False,8.0,10.0,1.55,0,Short,Non-Peak Hour,Medium Rating,0
avye234539111,37,4.9,23.351489,85.324253,23.411489,85.384253,2022-04-03,22:30:00,22:45:00,Stormy,Low,Scooter,Metropolitian,135,Shoes,Sunday,4,True,22.0,15.0,9.06,0,Medium,Peak Hour,High Rating,0
nmdp788776256,32,4.1,13.054347,80.257221,13.164347,80.367221,2022-03-25,17:55:00,18:05:00,Stormy,Medium,Motorcycle,Metropolitian,195,Jewelry,Friday,3,False,17.0,10.0,17.07,0,Very Long,Peak Hour,Low Rating,1
ijri622968964,21,3.7,23.354422,85.3329,23.414422,85.3929,2022-04-03,19:55:00,20:05:00,Sunny,Jam,Motorcycle,Metropolitian,42,Grocery,Sunday,4,True,19.0,10.0,9.06,0,Medium,Peak Hour,Low Rating,0
zgfi577415795,23,4.8,25.450329,81.834279,25.590329,81.974279,2022-02-18,21:50:00,22:00:00,Cloudy,Jam,Motorcycle,Metropolitian,195,Shoes,Friday,2,False,21.0,10.0,20.97,0,Very Long,Peak Hour,High Rating,1
vrph341521427,39,4.7,17.455894,78.375467,17.525894,78.445467,2022-03-06,18:30:00,18:40:00,Stormy,Medium,Motorcycle,Metropolitian,215,Electronics,Sunday,3,True,18.0,10.0,10.76,0,Long,Peak Hour,Medium Rating,1
xcvf226275828,25,4.7,12.986047,80.218114,13.076047,80.308114,2022-03-27,21:55:00,22:05:00,Fog,Jam,Scooter,Metropolitian,190,Kitchen,Sunday,3,True,21.0,10.0,13.97,0,Long,Peak Hour,Medium Rating,1
hhfu769882574,23,4.7,13.091809,80.219104,13.131809,80.259104,2022-04-01,16:45:00,16:50:00,Cloudy,Medium,Motorcycle,Metropolitian,135,Skincare,Friday,4,False,16.0,5.0,6.21,0,Medium,Non-Peak Hour,Medium Rating,0
rvmm256383453,26,4.7,18.56245,73.916619,18.58245,73.936619,2022-03-21,11:15:00,11:25:00,Fog,High,Motorcycle,Metropolitian,100,Jewelry,Monday,3,False,11.0,10.0,3.06,0,Short,Non-Peak Hour,Medium Rating,0
xker602581475,34,4.6,26.846156,75.8023,26.906156,75.8623,2022-04-01,19:00:00,19:15:00,Windy,Medium,Motorcycle,Metropolitian,145,Pet Supplies,Friday,4,False,19.0,15.0,8.94,0,Medium,Peak Hour,Medium Rating,0
jcvs773913143,39,4.2,26.482419,80.320939,26.542419,80.380939,2022-02-11,23:15:00,23:30:00,Stormy,Low,Motorcycle,Metropolitian,135,Cosmetics,Friday,2,False,23.0,15.0,8.95,0,Medium,Non-Peak Hour,Low Rating,0
fajv252390601,22,4.6,26.956431,75.776649,26.986431,75.806649,2022-03-28,23:00:00,23:10:00,Windy,Low,Scooter,Other,70,Apparel,Monday,3,False,23.0,10.0,4.47,0,Short,Non-Peak Hour,Medium Rating,0
stwk509709210,33,4.9,13.044694,80.26147,13.054694,80.27147,2022-03-26,11:50:00,11:55:00,Sunny,High,Motorcycle,Metropolitian,145,Apparel,Saturday,3,True,11.0,5.0,1.55,0,Short,Non-Peak Hour,High Rating,0
ymce560744803,32,4.7,0.0,0.0,0.02,0.02,2022-03-05,11:40:00,11:55:00,Sandstorms,High,Motorcycle,Urban,150,Books,Saturday,3,True,11.0,15.0,3.15,0,Short,Non-Peak Hour,Medium Rating,0
fwle630129938,30,5.0,26.902328,75.794257,26.972328,75.864257,2022-03-04,17:20:00,17:30:00,Stormy,Medium,Motorcycle,Metropolitian,185,Outdoors,Friday,3,False,17.0,10.0,10.43,0,Long,Peak Hour,High Rating,1
auuo496387865,35,4.8,12.970221,77.645396,13.020221,77.695396,2022-03-11,21:20:00,21:25:00,Sunny,Jam,Motorcycle,Metropolitian,100,Pet Supplies,Friday,3,False,21.0,5.0,7.76,0,Medium,Peak Hour,High Rating,0
elxy897575179,21,4.6,9.979186,76.317361,10.019186,76.357361,2022-02-17,13:45:00,14:00:00,Sandstorms,High,Scooter,Urban,110,Sports,Thursday,2,False,13.0,15.0,6.24,0,Medium,Non-Peak Hour,Medium Rating,0
rjlf077899611,24,4.5,19.876219,75.346017,19.926219,75.396017,2022-02-15,17:15:00,17:30:00,Cloudy,Medium,Motorcycle,Urban,100,Toys,Tuesday,2,False,17.0,15.0,7.63,0,Medium,Peak Hour,Medium Rating,0
kkyc328422468,31,4.9,26.891191,75.802083,26.961191,75.872083,2022-03-16,18:45:00,19:00:00,Sandstorms,Medium,Van,Metropolitian,100,Cosmetics,Wednesday,3,False,18.0,15.0,10.43,0,Long,Peak Hour,High Rating,0
ddib085992507,26,4.6,26.905287,75.794592,26.935287,75.824592,2022-03-26,21:30:00,21:45:00,Cloudy,Jam,Scooter,Metropolitian,145,Books,Saturday,3,True,21.0,15.0,4.47,0,Short,Peak Hour,Medium Rating,0
osxt470762114,28,4.8,13.02978,80.208812,13.04978,80.228812,2022-04-03,11:35:00,11:40:00,Stormy,High,Motorcycle,Metropolitian,80,Clothing,Sunday,4,True,11.0,5.0,3.1,0,Short,Non-Peak Hour,High Rating,0
rdmf440235561,24,4.9,17.410371,78.437225,17.440371,78.467225,2022-03-13,20:25:00,20:30:00,Windy,Jam,Scooter,Metropolitian,29,Grocery,Sunday,3,True,20.0,5.0,4.61,0,Short,Peak Hour,High Rating,0
