Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Pickup_Delay,Distance_km,Hour,Time_Slot,Delay_Flag
fsxt583977558,25,4.9,0.0,0.0,0.05,0.05,11-02-2022,19:10,19:25,Windy,Jam ,motorcycle ,Urban ,80,Shoes,15.0,7.848885271170679,19,Evening,False
qqka544757253,39,4.5,18.530963,73.828972,18.620963,73.918972,27-03-2022,19:35,19:40,Sandstorms,Jam ,motorcycle ,Metropolitian ,140,Books,5.0,14.127993488107478,19,Evening,False
vrnt065570779,33,4.6,13.049645,80.242268,13.119645,80.312268,04-03-2022,17:10,17:15,Fog,Medium ,motorcycle ,Metropolitian ,38,Grocery,5.0,10.988439379639551,17,Evening,False
obca613346862,23,5.0,13.091809,80.219104,13.161809,80.289104,27-03-2022,20:55,21:00,Fog,Jam ,motorcycle ,Metropolitian ,175,Clothing,5.0,10.988439379638436,20,Evening,True
cxdq919532708,22,4.9,11.026117,76.944652,11.106117,77.024652,02-04-2022,22:35,22:50,Stormy,Low ,scooter ,Urban ,65,Electronics,15.0,12.558216433872957,22,Night,False
qrpe929516954,33,4.9,26.913987,75.752891,27.003987,75.842891,20-03-2022,23:00,23:10,Stormy,Low ,motorcycle ,Metropolitian ,110,Kitchen,10.0,14.127993488106362,23,Night,False
vbym030396333,36,4.6,26.482419,80.320939,26.562419,80.400939,18-02-2022,18:30,18:45,Sunny,Medium ,motorcycle ,Metropolitian ,170,Pet Supplies,15.0,12.558216433872817,18,Evening,True
kzxq992522837,37,4.6,12.323994,76.626167,12.363994,76.666167,15-03-2022,12:10,12:15,Sunny,High ,van,Metropolitian ,120,Sports,5.0,6.279108216936966,12,Afternoon,False
ozqo117680327,37,4.2,0.0,0.0,0.13,0.13,18-02-2022,20:45,20:50,Cloudy,Jam ,scooter ,Metropolitian ,210,Apparel,5.0,20.407101705043765,20,Evening,True
tlpo628203370,29,4.5,21.149569,72.772697,21.179569,72.802697,01-03-2022,21:40,21:55,Cloudy,Jam ,scooter ,Urban ,150,Shoes,15.0,4.7093311627025845,21,Night,False
omru866250253,20,5.0,11.022298,76.998349,11.072298,77.048349,26-03-2022,22:00,22:15,Stormy,Jam ,scooter ,Metropolitian ,70,Toys,15.0,7.848885271170511,22,Night,False
peyb776365087,34,4.7,13.058616,80.264151,13.098616,80.304151,09-03-2022,14:25,14:35,Fog,High ,scooter ,Metropolitian ,135,Skincare,10.0,6.279108216936966,14,Afternoon,False
evxu984613744,25,4.9,18.569156,73.774723,18.639156,73.844723,29-03-2022,21:20,21:35,Sandstorms,Jam ,motorcycle ,Other,140,Apparel,15.0,10.988439379639551,21,Night,False
tvkt633169846,28,4.6,21.173493,72.801953,21.193493,72.821953,11-03-2022,10:10,10:15,Stormy,Low ,scooter ,Metropolitian ,65,Toys,5.0,3.1395541084679253,10,Morning,False
sdam261078374,20,4.7,12.310972,76.659264,12.340972,76.689264,30-03-2022,20:35,20:40,Sunny,Jam ,motorcycle ,Urban ,85,Cosmetics,5.0,4.7093311627025845,20,Evening,False
oygz097620350,24,4.9,26.956431,75.776649,27.086431,75.906649,04-04-2022,23:40,23:50,Cloudy,Low ,scooter ,Urban ,110,Jewelry,10.0,20.407101705043605,23,Night,False
wzmg191523984,36,4.7,0.0,0.0,0.09,0.09,08-03-2022,22:50,23:00,Sandstorms,Low ,motorcycle ,Urban ,125,Clothing,10.0,14.127993488107219,22,Night,False
yvnf819771034,32,5.0,21.160522,72.771477,21.170522,72.781477,03-03-2022,08:55,09:00,Cloudy,Low ,motorcycle ,Metropolitian ,140,Sports,5.0,1.5697770542332656,8,Morning,False
agbn636090499,23,5.0,13.026279,80.174568,13.106279,80.254568,29-03-2022,17:40,17:45,Cloudy,Medium ,motorcycle ,Metropolitian ,220,Kitchen,5.0,12.558216433874072,17,Evening,True
xygo205835827,35,4.1,22.751857,75.866699,22.811857,75.926699,30-03-2022,20:00,20:10,Windy,Jam ,motorcycle ,Metropolitian ,180,Cosmetics,10.0,9.41866232540489,20,Evening,True
oocq607674650,38,3.5,25.450317,81.831681,25.580317,81.961681,18-02-2022,23:50,00:05,Fog,Low ,scooter ,Urban ,165,Home,15.0,20.407101705043605,23,Night,True
tdyl558044360,21,4.5,12.311072,76.654878,12.421072,76.764878,20-03-2022,22:20,22:25,Sunny,Low ,scooter ,Urban ,150,Pet Supplies,5.0,17.26754759657554,22,Night,False
tfnw587458104,27,5.0,18.520016,73.830547,18.650016,73.960547,29-03-2022,17:10,17:15,Cloudy,Medium ,motorcycle ,Metropolitian ,215,Skincare,5.0,20.40710170504472,17,Evening,True
dmqc837301408,28,4.0,22.311358,73.164798,22.421358,73.274798,10-03-2022,18:15,18:25,Sandstorms,Medium ,motorcycle ,Metropolitian ,160,Jewelry,10.0,17.26754759657568,18,Evening,False
spbz826916735,38,4.7,23.374878,85.335739,23.454878,85.415739,08-03-2022,21:00,21:05,Cloudy,Jam ,motorcycle ,Metropolitian ,210,Sports,5.0,12.558216433873095,21,Night,True
qfjm276125557,25,4.7,19.103249,72.846749,19.143249,72.886749,26-03-2022,16:10,16:20,Fog,Medium ,scooter ,Metropolitian ,55,Pet Supplies,10.0,6.2791082169358505,16,Afternoon,False
nryf896625459,39,4.4,18.569156,73.774723,18.699156,73.904723,18-03-2022,18:15,18:20,Sunny,Medium ,motorcycle ,Metropolitian ,175,Home,5.0,20.407101705044443,18,Evening,True
zmec037740178,31,3.8,26.902328,75.794257,27.032328,75.924257,10-03-2022,20:50,21:05,Sandstorms,Jam ,motorcycle ,Metropolitian ,155,Snacks,15.0,20.407101705043324,20,Evening,False
vaxf944008200,23,4.9,22.744648,75.894377,22.774648,75.924377,05-03-2022,18:10,18:15,Windy,Medium ,scooter ,Metropolitian ,125,Shoes,5.0,4.709331162702306,18,Evening,False
geej465038427,22,4.7,13.026286,80.275235,13.046286,80.295235,01-03-2022,11:45,12:00,Sunny,High ,motorcycle ,Metropolitian ,65,Outdoors,15.0,3.1395541084690404,11,Morning,False
txwl171323449,20,4.9,18.520016,73.830547,18.610016,73.920547,04-03-2022,21:50,21:55,Sunny,Jam ,motorcycle ,Urban ,60,Shoes,5.0,14.127993488107755,21,Night,False
fqbr467432841,37,4.6,9.979363,76.285001,9.989363,76.295001,15-02-2022,09:45,09:50,Cloudy,Low ,motorcycle ,Metropolitian ,80,Sports,5.0,1.5697770542346596,9,Morning,False
mjbo906634889,22,4.5,19.875016,75.322405,19.945016,75.392405,18-02-2022,00:00,00:15,Fog,Low ,motorcycle ,Metropolitian ,115,Skincare,15.0,10.988439379638436,0,Night,False
syvc244494447,31,4.6,10.96185,76.971082,11.00185,77.011082,07-03-2022,16:15,16:30,Fog,Medium ,motorcycle ,Urban ,95,Sports,15.0,6.279108216936966,16,Afternoon,False
eorh230669872,38,4.9,12.935662,77.61413,13.005662,77.68413,02-04-2022,22:40,22:50,Stormy,Low ,motorcycle ,Metropolitian ,130,Clothing,10.0,10.988439379638297,22,Night,False
ebea601870001,36,4.8,0.0,0.0,0.06,0.06,28-03-2022,21:30,21:40,Sunny,Jam ,motorcycle ,Metropolitian ,140,Outdoors,10.0,9.418662325404814,21,Night,False
mxkb517865667,28,4.6,30.895204,75.822103,30.925204,75.852103,13-02-2022,18:55,19:10,Cloudy,Medium ,motorcycle ,Metropolitian ,140,Books,15.0,4.7093311627025845,18,Evening,False
vrwy646377589,38,5.0,0.0,0.0,0.01,0.01,17-02-2022,10:00,10:05,Sunny,Low ,motorcycle ,Urban ,19,Grocery,5.0,1.5697770542341356,10,Morning,False
zhnk364838870,28,4.9,23.39925,85.390464,23.44925,85.440464,01-04-2022,17:40,17:50,Windy,Medium ,motorcycle ,Urban ,105,Toys,10.0,7.848885271171627,17,Evening,False
bpep794487426,36,4.4,17.45971,78.368855,17.58971,78.498855,18-03-2022,21:45,21:55,Windy,Jam ,motorcycle ,Metropolitian ,200,Shoes,10.0,20.407101705044443,21,Night,True
ivxl302678732,35,4.6,17.440827,78.393391,17.530827,78.483391,31-03-2022,21:10,21:20,Sandstorms,Jam ,motorcycle ,Other,215,Clothing,10.0,14.127993488107478,21,Night,True
dgxf616461351,33,3.8,12.334022,76.618203,12.404022,76.688203,27-03-2022,21:30,21:40,Sandstorms,Jam ,motorcycle ,Metropolitian ,170,Cosmetics,10.0,10.988439379639551,21,Night,True
zuoz688454249,27,4.6,12.933298,77.614293,12.953298,77.634293,01-03-2022,10:35,10:40,Sandstorms,Low ,motorcycle ,Metropolitian ,80,Shoes,5.0,3.1395541084679253,10,Morning,False
zgxx725421952,30,4.8,15.49395,73.827423,15.55395,73.887423,17-02-2022,22:45,23:00,Cloudy,Low ,motorcycle ,Urban ,75,Toys,15.0,9.41866232540503,22,Night,False
trnl334696836,29,4.9,18.636215,73.751081,18.706215,73.821081,08-03-2022,23:45,23:50,Cloudy,Low ,scooter ,Urban ,110,Shoes,5.0,10.988439379639551,23,Night,False
uwea310884218,36,4.4,18.536562,73.896485,18.556562,73.916485,26-03-2022,10:45,11:00,Windy,Low ,motorcycle ,Urban ,110,Electronics,15.0,3.1395541084679253,10,Morning,False
dbzl917480789,31,4.7,26.921411,75.793604,26.941411,75.813604,28-03-2022,08:55,09:00,Fog,Low ,motorcycle ,Metropolitian ,75,Home,5.0,3.1395541084679253,8,Morning,False
xywy142506978,35,4.8,30.362686,78.06889,30.442686,78.14889,12-02-2022,18:10,18:15,Stormy,Medium ,motorcycle ,Metropolitian ,245,Snacks,5.0,12.558216433872817,18,Evening,True
ntft256113729,23,4.6,30.914057,75.83982,31.004057,75.92982,16-02-2022,23:10,23:15,Stormy,Low ,motorcycle ,Metropolitian ,60,Skincare,5.0,14.127993488107478,23,Night,False
gjvg732936786,23,4.6,19.875337,75.316722,19.905337,75.346722,11-02-2022,20:20,20:30,Cloudy,Jam ,scooter ,Metropolitian ,135,Pet Supplies,10.0,4.7093311627025845,20,Evening,False
skft794890762,33,5.0,19.176269,72.836721,19.266269,72.926721,27-03-2022,19:40,19:45,Fog,Jam ,motorcycle ,Metropolitian ,235,Outdoors,5.0,14.127993488107478,19,Evening,True
huqi695288837,35,4.9,19.1813,72.836191,19.2413,72.896191,09-03-2022,21:35,21:50,Stormy,Jam ,scooter ,Metropolitian ,170,Toys,15.0,9.41866232540489,21,Night,True
yflb447936386,39,4.6,22.533662,88.366217,22.543662,88.376217,11-02-2022,12:00,12:10,Stormy,High ,scooter ,Metropolitian ,140,Apparel,10.0,1.5697770542335443,12,Afternoon,False
yfgi389923866,39,4.9,21.175104,72.804342,21.185104,72.814342,01-04-2022,11:00,11:05,Sunny,Low ,motorcycle ,Metropolitian ,80,Pet Supplies,5.0,1.5697770542332656,11,Morning,False
zxky811961888,35,4.7,11.024839,77.007003,11.084839,77.067003,19-03-2022,00:00,00:05,Stormy,Low ,motorcycle ,Metropolitian ,135,Apparel,5.0,9.41866232540503,0,Night,False
elot462283055,37,4.7,0.0,0.0,0.04,0.04,11-02-2022,15:10,15:15,Sunny,Medium ,scooter ,Metropolitian ,110,Electronics,5.0,6.279108216936542,15,Afternoon,False
zzao263450240,31,4.7,12.939496,77.625999,12.949496,77.635999,01-04-2022,11:15,11:25,Cloudy,High ,motorcycle ,Urban ,135,Skincare,10.0,1.5697770542345202,11,Morning,False
fiug831397201,22,5.0,12.933284,77.615428,12.953284,77.635428,24-03-2022,11:25,11:40,Cloudy,High ,scooter ,Metropolitian ,125,Toys,15.0,3.1395541084690404,11,Morning,False
umsp311401939,34,4.0,12.323194,76.630583,12.363194,76.670583,21-03-2022,14:00,14:05,Cloudy,High ,scooter ,Metropolitian ,195,Jewelry,5.0,6.2791082169358505,14,Afternoon,True
ikrl369200656,25,4.8,11.021278,76.995017,11.061278,77.035017,05-03-2022,15:20,15:30,Sunny,Medium ,scooter ,Metropolitian ,55,Sports,10.0,6.2791082169358505,15,Afternoon,False
gbjo365257693,39,4.6,23.333017,85.3172,23.443017,85.4272,23-03-2022,20:45,21:00,Fog,Jam ,scooter ,Urban ,210,Snacks,15.0,17.2675475965754,20,Evening,True
ktga677366319,31,4.9,12.970221,77.645396,13.080221,77.755396,14-03-2022,21:15,21:25,Cloudy,Jam ,motorcycle ,Semi-Urban ,245,Toys,10.0,17.2675475965754,21,Night,True
ielb108672796,26,4.8,26.90294,75.793007,26.99294,75.883007,29-03-2022,21:25,21:40,Windy,Jam ,van,Urban ,95,Apparel,15.0,14.127993488107478,21,Night,False
rvli327132780,35,4.6,17.45971,78.368855,17.49971,78.408855,28-03-2022,14:25,14:40,Windy,High ,scooter ,Metropolitian ,125,Toys,15.0,6.279108216936966,14,Afternoon,False
qnuz236638572,38,4.8,21.15276,72.778059,21.23276,72.858059,04-04-2022,23:55,00:00,Stormy,Low ,motorcycle ,Metropolitian ,140,Cosmetics,5.0,12.558216433872817,23,Night,False
xjsm966796314,20,4.7,0.0,0.0,0.05,0.05,17-02-2022,20:50,21:05,Cloudy,Jam ,motorcycle ,Metropolitian ,120,Pet Supplies,15.0,7.848885271170679,20,Evening,False
qrnd234344751,24,4.8,18.546947,73.900626,18.656947,74.010626,04-04-2022,21:40,21:55,Fog,Jam ,motorcycle ,Metropolitian ,190,Snacks,15.0,17.2675475965754,21,Night,True
humt595745846,39,3.8,21.149834,72.778666,21.239834,72.868666,31-03-2022,21:10,21:20,Stormy,Jam ,van,Metropolitian ,32,Grocery,10.0,14.127993488107478,21,Night,False
oqgy201803852,34,4.9,21.186608,72.794136,21.206608,72.814136,01-04-2022,10:25,10:40,Sunny,Low ,scooter ,Urban ,95,Shoes,15.0,3.1395541084690404,10,Morning,False
mrjq908735185,21,4.8,13.045479,80.23311,13.105479,80.29311,15-03-2022,20:30,20:40,Windy,Jam ,motorcycle ,Urban ,175,Electronics,10.0,9.41866232540503,20,Evening,True
puvj582239585,34,4.6,12.323225,76.630028,12.393225,76.700028,29-03-2022,17:35,17:50,Cloudy,Medium ,motorcycle ,Metropolitian ,200,Clothing,15.0,10.988439379639411,17,Evening,True
bvee602835777,27,4.5,23.39925,85.390464,23.52925,85.520464,12-03-2022,18:25,18:40,Stormy,Medium ,motorcycle ,Urban ,19,Grocery,15.0,20.40710170504472,18,Evening,False
tulw305290330,21,4.8,13.045479,80.23311,13.125479,80.31311,20-03-2022,18:20,18:30,Sunny,Medium ,scooter ,Urban ,65,Toys,10.0,12.558216433872957,18,Evening,False
fimr899064357,36,4.2,23.369746,85.33982,23.449746,85.41982,18-03-2022,22:20,22:25,Fog,Low ,motorcycle ,Other,195,Snacks,5.0,12.558216433873095,22,Night,True
ocqh151955304,29,4.9,22.651847,75.881991,22.761847,75.991991,10-03-2022,18:15,18:20,Stormy,Medium ,motorcycle ,Metropolitian ,29,Grocery,5.0,17.2675475965754,18,Evening,False
yytb178935909,34,4.6,13.044694,80.26147,13.054694,80.27147,05-04-2022,10:30,10:35,Sandstorms,Low ,scooter ,Metropolitian ,105,Apparel,5.0,1.5697770542334049,10,Morning,False
tqsp122971019,29,4.6,13.044694,80.26147,13.104694,80.32147,13-03-2022,19:50,20:00,Fog,Jam ,van,Metropolitian ,110,Books,10.0,9.41866232540503,19,Evening,False
dkwr628917133,29,4.8,21.183434,72.814492,21.273434,72.904492,25-03-2022,23:25,23:35,Stormy,Low ,motorcycle ,Metropolitian ,95,Electronics,10.0,14.127993488107755,23,Night,False
eugl572358278,20,4.5,22.761226,75.887522,22.811226,75.937522,01-03-2022,18:35,18:45,Sunny,Medium ,motorcycle ,Metropolitian ,50,Outdoors,10.0,7.848885271170511,18,Evening,False
zvoy549812500,33,4.6,22.761226,75.887522,22.841226,75.967522,29-03-2022,21:30,21:35,Cloudy,Jam ,motorcycle ,Metropolitian ,205,Snacks,5.0,12.558216433872817,21,Night,True
gzte494185744,30,4.4,11.025083,77.015393,11.065083,77.055393,03-03-2022,13:30,13:45,Cloudy,High ,motorcycle ,Metropolitian ,170,Apparel,15.0,6.2791082169358505,13,Afternoon,True
rxvh995418657,22,4.6,18.516216,73.842527,18.566216,73.892527,07-03-2022,21:35,21:50,Sunny,Jam ,motorcycle ,Metropolitian ,65,Electronics,15.0,7.848885271170511,21,Night,False
fnkf031485019,21,4.9,0.0,0.0,0.09,0.09,10-03-2022,18:55,19:00,Windy,Medium ,scooter ,Metropolitian ,105,Skincare,5.0,14.127993488107219,18,Evening,False
jpoc039577191,33,4.2,13.081878,80.248519,13.161878,80.328519,20-03-2022,21:20,21:35,Cloudy,Jam ,scooter ,Metropolitian ,220,Electronics,15.0,12.558216433872957,21,Night,True
psas010327035,29,4.6,13.02978,80.208812,13.06978,80.248812,30-03-2022,12:40,12:45,Windy,High ,scooter ,Metropolitian ,115,Jewelry,5.0,6.279108216936966,12,Afternoon,False
okzj915032573,23,4.2,19.22384,72.841347,19.24384,72.861347,30-03-2022,10:35,10:50,Windy,Low ,motorcycle ,Metropolitian ,90,Outdoors,15.0,3.1395541084679253,10,Morning,False
pjfj992795074,20,4.1,0.0,0.0,0.05,0.05,30-03-2022,23:30,23:40,Windy,Low ,motorcycle ,Metropolitian ,115,Home,10.0,7.848885271170679,23,Night,False
yjgi858229462,22,4.8,12.934179,77.615797,12.964179,77.645797,07-03-2022,18:40,18:45,Fog,Medium ,motorcycle ,Metropolitian ,130,Shoes,5.0,4.709331162702445,18,Evening,False
nzqh179069938,24,4.6,26.921411,75.793604,27.001411,75.873604,04-04-2022,23:55,00:05,Cloudy,Low ,motorcycle ,Metropolitian ,140,Pet Supplies,10.0,12.558216433873095,23,Night,False
lofi190510334,27,4.6,22.553227,88.353273,22.613227,88.413273,15-02-2022,21:40,21:50,Sunny,Jam ,scooter ,Metropolitian ,14,Grocery,10.0,9.41866232540489,21,Night,False
ameo080110229,32,4.6,26.914142,75.805704,27.054142,75.945704,04-04-2022,18:00,18:05,Sunny,Medium ,motorcycle ,Metropolitian ,140,Outdoors,5.0,21.976878759277987,18,Evening,False
ptsa684589611,29,4.8,26.956431,75.776649,27.046431,75.866649,06-04-2022,23:50,00:00,Windy,Low ,motorcycle ,Urban ,70,Toys,10.0,14.127993488106362,23,Night,False
towu062996066,39,4.6,18.56245,73.916619,18.59245,73.946619,03-04-2022,21:10,21:20,Sandstorms,Jam ,motorcycle ,Urban ,135,Shoes,10.0,4.7093311627025845,21,Night,False
rrrc495709837,35,4.9,12.304569,76.643622,12.354569,76.693622,07-03-2022,18:50,19:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,170,Toys,10.0,7.848885271171486,18,Evening,True
krpy793559208,38,5.0,13.054347,80.257221,13.074347,80.277221,03-04-2022,10:55,11:05,Sunny,Low ,scooter ,Urban ,80,Outdoors,10.0,3.1395541084679253,10,Morning,False
ychx591144031,35,4.6,27.160934,78.044095,27.220934,78.104095,15-02-2022,23:45,23:55,Sandstorms,Low ,motorcycle ,Metropolitian ,120,Books,10.0,9.41866232540489,23,Night,False
fhrj775819238,38,5.0,23.369746,85.33982,23.409746,85.37982,07-03-2022,15:15,15:20,Stormy,Medium ,scooter ,Metropolitian ,150,Outdoors,5.0,6.2791082169358505,15,Afternoon,False
hclw249582481,24,4.9,26.846156,75.8023,26.916156,75.8723,31-03-2022,17:30,17:35,Sunny,Medium ,motorcycle ,Metropolitian ,130,Jewelry,5.0,10.988439379638436,17,Evening,False
idhn852480819,33,4.7,22.75004,75.902847,22.81004,75.962847,11-03-2022,17:45,17:50,Fog,Medium ,motorcycle ,Metropolitian ,85,Sports,5.0,9.418662325405169,17,Evening,False
shfk664904494,39,4.9,0.0,0.0,0.04,0.04,15-03-2022,13:10,13:20,Sandstorms,High ,motorcycle ,Metropolitian ,160,Home,10.0,6.279108216936542,13,Afternoon,False
pqwg281908498,34,4.6,22.728163,75.884212,22.778163,75.934212,11-03-2022,22:15,22:25,Cloudy,Low ,motorcycle ,Urban ,95,Skincare,10.0,7.848885271170511,22,Night,False
orkr893285191,37,4.8,22.538731,88.364878,22.588731,88.414878,13-02-2022,18:40,18:45,Windy,Medium ,motorcycle ,Urban ,135,Jewelry,5.0,7.848885271170511,18,Evening,False
weyy384593768,31,4.9,11.02091,76.940432,11.09091,77.010432,12-03-2022,21:55,22:10,Fog,Jam ,motorcycle ,Metropolitian ,255,Cosmetics,15.0,10.988439379638297,21,Night,True
mact755754210,37,4.5,21.175104,72.804342,21.245104,72.874342,02-03-2022,20:30,20:35,Sandstorms,Jam ,motorcycle ,Metropolitian ,155,Books,5.0,10.988439379638436,20,Evening,False
ryqg355910983,29,4.7,22.745536,75.893106,22.785536,75.933106,01-03-2022,16:40,16:45,Stormy,Medium ,motorcycle ,Metropolitian ,65,Electronics,5.0,6.2791082169358505,16,Afternoon,False
rmis053639323,30,4.9,0.0,0.0,0.02,0.02,03-03-2022,09:15,09:20,Sunny,Low ,motorcycle ,Metropolitian ,135,Toys,5.0,3.139554108468271,9,Morning,False
rtza176686006,36,4.5,0.0,0.0,0.02,0.02,05-03-2022,10:20,10:30,Stormy,Low ,motorcycle ,Metropolitian ,105,Pet Supplies,10.0,3.139554108468271,10,Morning,False
krog064144200,20,5.0,25.45235,81.841889,25.53235,81.921889,16-02-2022,23:10,23:20,Sunny,Low ,motorcycle ,Metropolitian ,135,Jewelry,10.0,12.558216433873095,23,Night,False
qgxs529914070,29,4.6,22.31279,73.170283,22.35279,73.210283,21-03-2022,14:10,14:20,Windy,High ,scooter ,Urban ,28,Grocery,10.0,6.279108216936966,14,Afternoon,False
jvhw620821025,21,4.6,18.994237,72.825553,19.054237,72.885553,28-03-2022,20:55,21:00,Fog,Jam ,motorcycle ,Metropolitian ,100,Electronics,5.0,9.418662325405169,20,Evening,False
pbac323539688,24,4.7,22.551084,88.354127,22.621084,88.424127,12-02-2022,20:40,20:45,Stormy,Jam ,van,Metropolitian ,95,Jewelry,5.0,10.988439379638436,20,Evening,False
ncjo629369244,33,4.6,22.553227,88.353273,22.663227,88.463273,18-02-2022,19:20,19:30,Sandstorms,Jam ,van,Metropolitian ,135,Electronics,10.0,17.2675475965754,19,Evening,False
hmzk787887081,35,4.8,11.006686,76.951736,11.026686,76.971736,03-03-2022,12:00,12:10,Sunny,High ,scooter ,Metropolitian ,19,Grocery,10.0,3.1395541084690404,12,Afternoon,False
eycb718837854,37,4.0,21.185047,72.80859,21.295047,72.91859,31-03-2022,18:10,18:20,Cloudy,Medium ,scooter ,Metropolitian ,165,Cosmetics,10.0,17.2675475965754,18,Evening,True
xqmq036990451,36,4.7,17.450851,78.379347,17.490851,78.419347,07-03-2022,13:15,13:30,Stormy,High ,scooter ,Metropolitian ,170,Home,15.0,6.279108216936966,13,Afternoon,True
obmj373031522,24,4.1,27.161694,78.034714,27.301694,78.174714,16-02-2022,20:25,20:30,Fog,Jam ,motorcycle ,Metropolitian ,220,Books,5.0,21.976878759277987,20,Evening,True
noag628978011,20,4.7,23.351489,85.324253,23.381489,85.354253,05-03-2022,23:25,23:40,Sandstorms,Low ,scooter ,Urban ,60,Books,15.0,4.709331162702306,23,Night,False
ikhp435158498,37,4.9,12.304569,76.643622,12.364569,76.703622,30-03-2022,23:55,00:00,Sandstorms,Low ,van,Metropolitian ,140,Cosmetics,5.0,9.41866232540489,23,Night,False
terq315566653,36,4.7,27.157772,78.04725,27.217772,78.10725,17-02-2022,22:40,22:55,Cloudy,Low ,scooter ,Metropolitian ,75,Jewelry,15.0,9.418662325403774,22,Night,False
hnvo708796550,35,4.7,22.310329,73.169083,22.360329,73.219083,26-03-2022,23:55,00:10,Sandstorms,Low ,motorcycle ,Metropolitian ,25,Grocery,15.0,7.848885271170511,23,Night,False
qaru159358224,39,5.0,27.159795,78.04299,27.289795,78.17299,16-02-2022,21:25,21:30,Fog,Jam ,motorcycle ,Metropolitian ,225,Books,5.0,20.407101705043605,21,Night,True
ywsx516155127,38,4.9,19.1813,72.836191,19.2213,72.876191,05-04-2022,14:30,14:45,Cloudy,High ,motorcycle ,Metropolitian ,195,Apparel,15.0,6.279108216936966,14,Afternoon,True
nzcr952344415,27,4.9,12.970324,77.645748,13.010324,77.685748,17-03-2022,15:40,15:45,Fog,Medium ,motorcycle ,Metropolitian ,65,Outdoors,5.0,6.2791082169371055,15,Afternoon,False
kpco845027297,23,4.8,17.426228,78.407495,17.456228,78.437495,15-03-2022,18:20,18:35,Sandstorms,Medium ,scooter ,Metropolitian ,145,Clothing,15.0,4.7093311627025845,18,Evening,False
rnvc030959241,24,4.8,27.161694,78.034714,27.291694,78.164714,12-02-2022,21:20,21:25,Fog,Jam ,motorcycle ,Metropolitian ,210,Shoes,5.0,20.407101705044443,21,Night,True
ghzk769614060,24,4.0,22.751857,75.866699,22.761857,75.876699,03-04-2022,08:40,08:45,Sandstorms,Low ,motorcycle ,Urban ,90,Outdoors,5.0,1.569777054234381,8,Morning,False
